交易日期,股票代码,置信度
2021/3/5,sh600785,-0.007376424968242645
2021/3/5,,
2021/3/5,sh600787,0.07175630331039429
2021/3/5,sh600789,0.2081051915884018
2021/3/5,sh600790,0.0716787576675415
2021/3/5,sh600791,-0.6051151752471924
2021/3/5,sh600792,0.5849538445472717
2021/3/5,sh600793,-0.33221881091594696
2021/3/5,sh600794,-0.009972602128982544
2021/3/5,sh600795,0.11562762781977654
2021/3/5,sh600796,0.12411626055836678
2021/3/5,sh600797,0.07701647467911243
2021/3/5,sh600798,0.09038817882537842
2021/3/5,sh600800,0.0953933335840702
2021/3/5,sh600801,-0.19670815393328667
2021/3/5,sh600802,0.09915169328451157
2021/3/5,sh600803,0.2019256353378296
2021/3/5,sh600804,-0.021037623286247253
2021/3/5,sh600805,0.3312501758337021
2021/3/5,,
2021/3/5,sh600807,0.09364896640181541
2021/3/5,sh600808,0.2342800348997116
2021/3/5,sh600809,-0.927575945854187
2021/3/5,sh600810,-0.22698621079325676
2021/3/5,sh600811,-0.0049836114048957825
2021/3/5,sh600812,0.16912605613470078
2021/3/5,sh600814,0.07081623002886772
2021/3/5,sh600815,0.09136463329195976
2021/3/5,sh600816,0.3804146498441696
2021/3/5,sh600817,0.10712091252207756
2021/3/5,sh600818,0.05114499107003212
2021/3/5,sh600819,-0.0034800097346305847
2021/3/5,sh600820,0.03396661952137947
2021/3/5,sh600821,-0.061140865087509155
2021/3/5,sh600822,-0.05232998728752136
2021/3/5,sh600823,0.26256293803453445
2021/3/5,sh600824,0.06979781575500965
2021/3/5,sh600825,0.06603888049721718
2021/3/5,sh600826,0.06125832907855511
2021/3/5,sh600827,0.45372021198272705
2021/3/5,sh600828,0.0759672001004219
2021/3/5,sh600829,0.04667433723807335
2021/3/5,sh600830,-0.6272222995758057
2021/3/5,sh600831,0.055727627128362656
2021/3/5,,
2021/3/5,sh600833,0.1086646169424057
2021/3/5,sh600834,0.32746032625436783
2021/3/5,sh600835,0.08852195180952549
2021/3/5,sh600836,-0.10247498005628586
2021/3/5,sh600837,0.05457366444170475
2021/3/5,sh600838,0.09651289880275726
2021/3/5,sh600839,0.07756122015416622
2021/3/5,,
2021/3/5,sh600841,0.13320491462945938
2021/3/5,,
2021/3/5,sh600843,0.12616758793592453
2021/3/5,sh600844,0.19975444674491882
2021/3/5,sh600845,0.04856673255562782
2021/3/5,sh600846,0.11853864043951035
2021/3/5,sh600847,-0.04444114863872528
2021/3/5,sh600848,-0.006676774471998215
2021/3/5,,
2021/3/5,sh600850,0.004830177873373032
2021/3/5,sh600851,0.10724154114723206
2021/3/5,sh600853,0.07714711502194405
2021/3/5,sh600854,0.08643956482410431
2021/3/5,sh600855,0.14899351447820663
2021/3/5,sh600856,0.23816706240177155
2021/3/5,sh600857,0.1803656741976738
2021/3/5,sh600858,0.09261562302708626
2021/3/5,sh600859,0.021878674626350403
2021/3/5,sh600860,0.04104145988821983
2021/3/5,sh600861,0.06625508144497871
2021/3/5,sh600862,-0.07529908046126366
2021/3/5,sh600863,0.11038830131292343
2021/3/5,sh600864,0.1663709133863449
2021/3/5,sh600865,
2021/3/5,sh600866,0.11551140993833542
2021/3/5,sh600867,-0.07342992536723614
2021/3/5,sh600868,0.17420998960733414
2021/3/5,sh600869,-0.1074063591659069
2021/3/5,sh600870,-0.05469290167093277
2021/3/5,sh600871,0.18026107549667358
2021/3/5,sh600872,0.15191838145256042
2021/3/5,sh600873,-0.06142084300518036
2021/3/5,sh600874,0.14625655114650726
2021/3/5,sh600875,0.029139824211597443
2021/3/5,sh600876,0.09959780611097813
2021/3/5,sh600877,0.2256932631134987
2021/3/5,sh600879,0.11589324474334717
2021/3/5,sh600880,-9.320303797721863e-05
2021/3/5,sh600881,0.08500742167234421
2021/3/5,sh600882,0.15322043374180794
2021/3/5,sh600883,0.5936715602874756
2021/3/5,sh600884,0.01731901615858078
2021/3/5,sh600885,0.4602074921131134
2021/3/5,sh600886,-0.10605673491954803
2021/3/5,sh600887,-0.02733071893453598
2021/3/5,sh600888,0.16235224157571793
2021/3/5,sh600889,0.03515264391899109
2021/3/5,sh600890,0.08674781396985054
2021/3/5,,
2021/3/5,sh600892,0.07455388270318508
2021/3/5,sh600893,-0.10072201304137707
2021/3/5,sh600894,0.014074422419071198
2021/3/5,sh600895,0.09258731454610825
2021/3/5,sh600896,0.3996204137802124
2021/3/5,sh600897,0.057403890416026115
2021/3/5,sh600898,0.010116498917341232
2021/3/5,sh600900,-0.04381192475557327
2021/3/5,sh600901,0.20652518421411514
2021/3/5,sh600903,0.09838870912790298
2021/3/5,sh600908,0.551678329706192
2021/3/5,sh600909,0.03526189923286438
2021/3/5,,
2021/3/5,sh600917,0.29198164492845535
2021/3/5,sh600918,0.18611542880535126
2021/3/5,sh600919,0.2225216031074524
2021/3/5,sh600926,0.31856434792280197
2021/3/5,sh600928,0.1977260559797287
2021/3/5,sh600929,
2021/3/5,sh600933,-0.026788145303726196
2021/3/5,sh600936,0.17641093581914902
2021/3/5,sh600939,0.05198921076953411
2021/3/5,sh600956,-0.18823180720210075
2021/3/5,sh600958,0.06119620054960251
2021/3/5,sh600959,0.021435782313346863
2021/3/5,sh600960,0.23101500421762466
2021/3/5,sh600961,0.10282335057854652
2021/3/5,sh600962,-0.1033361442387104
2021/3/5,sh600963,0.19214662909507751
2021/3/5,sh600965,0.26208964735269547
2021/3/5,sh600966,0.25660791993141174
2021/3/5,sh600967,0.07801617681980133
2021/3/5,sh600968,0.2953101322054863
2021/3/5,sh600969,0.09993977844715118
2021/3/5,sh600970,-0.1480274498462677
2021/3/5,sh600971,-0.000987764447927475
2021/3/5,sh600973,0.05858912691473961
2021/3/5,sh600975,0.02833649516105652
2021/3/5,sh600976,0.2398192510008812
2021/3/5,sh600977,-0.039407018572092056
2021/3/5,sh600978,
2021/3/5,sh600979,0.10435563325881958
2021/3/5,sh600980,0.11277097091078758
2021/3/5,sh600981,0.1289810948073864
2021/3/5,sh600982,0.08743098005652428
2021/3/5,sh600983,0.10449326038360596
2021/3/5,sh600984,0.5355286002159119
2021/3/5,sh600985,-0.09683028794825077
2021/3/5,sh600986,0.012626904994249344
2021/3/5,sh600987,0.21665849536657333
2021/3/5,sh600988,0.14874059334397316
2021/3/5,sh600989,0.16805435717105865
2021/3/5,sh600990,-0.009545724838972092
2021/3/5,,
2021/3/5,sh600992,-0.015938162803649902
2021/3/5,sh600993,-0.10651132091879845
2021/3/5,sh600995,0.1469697207212448
2021/3/5,sh600996,0.024130046367645264
2021/3/5,sh600997,0.3030977174639702
2021/3/5,sh600998,0.01803387701511383
2021/3/5,sh600999,0.07083229906857014
2021/3/5,sh601000,0.10109866410493851
2021/3/5,sh601001,-0.011814743280410767
2021/3/5,sh601002,0.14621778577566147
2021/3/5,sh601003,0.2208644449710846
2021/3/5,sh601005,0.45854291319847107
2021/3/5,sh601006,0.1312987506389618
2021/3/5,sh601007,0.14740153402090073
2021/3/5,sh601008,0.016151778399944305
2021/3/5,sh601009,0.2684541121125221
2021/3/5,sh601010,0.08558433875441551
2021/3/5,sh601011,0.07609963603317738
2021/3/5,sh601012,-0.8523264229297638
2021/3/5,sh601015,0.43146660923957825
2021/3/5,sh601016,0.0043223537504673
2021/3/5,sh601018,0.1543901190161705
2021/3/5,sh601019,0.12640966847538948
2021/3/5,sh601020,0.1020861528813839
2021/3/5,sh601021,-0.10076933540403843
2021/3/5,sh601028,0.12126763164997101
2021/3/5,sh601038,-0.3997754454612732
2021/3/5,sh601058,-0.19494914636015892
2021/3/5,sh601066,-0.0013636648654937744
2021/3/5,sh601068,-0.667833000421524
2021/3/5,sh601069,0.07809063047170639
2021/3/5,sh601077,0.23761676996946335
2021/3/5,sh601086,0.15380781143903732
2021/3/5,sh601088,-0.0014460943639278412
2021/3/5,sh601098,0.02202550694346428
2021/3/5,sh601099,-0.042645905166864395
2021/3/5,sh601100,0.029398562386631966
2021/3/5,sh601101,0.14946147054433823
2021/3/5,sh601106,0.07413006387650967
2021/3/5,sh601107,0.06027662567794323
2021/3/5,sh601108,0.0084892138838768
2021/3/5,sh601111,0.24602778255939484
2021/3/5,sh601113,0.06463775038719177
2021/3/5,sh601116,0.138685442507267
2021/3/5,sh601117,0.455755352973938
2021/3/5,sh601118,0.19749217480421066
2021/3/5,sh601126,-0.042987287044525146
2021/3/5,sh601127,-0.3852907866239548
2021/3/5,sh601128,0.25752872973680496
2021/3/5,sh601137,0.1446579098701477
2021/3/5,sh601138,-0.0022091232240200043
2021/3/5,sh601139,0.042922113090753555
2021/3/5,sh601155,-0.15072177723050117
2021/3/5,sh601158,0.11615055426955223
2021/3/5,sh601162,0.07108117453753948
2021/3/5,sh601163,0.10069746524095535
2021/3/5,sh601166,-0.04320618510246277
2021/3/5,sh601168,0.13697326183319092
2021/3/5,sh601169,0.13131456822156906
2021/3/5,sh601177,0.09337081387639046
2021/3/5,sh601179,0.11725284159183502
2021/3/5,sh601186,0.10017276182770729
2021/3/5,sh601187,0.4366881847381592
2021/3/5,sh601188,0.01852506771683693
2021/3/5,sh601198,0.033775534480810165
2021/3/5,sh601199,0.050124844536185265
2021/3/5,sh601200,0.14788206294178963
2021/3/5,sh601208,0.07642375119030476
2021/3/5,sh601211,0.03386979550123215
2021/3/5,sh601212,0.5192401707172394
2021/3/5,sh601216,-0.18213698640465736
2021/3/5,sh601218,0.14195042103528976
2021/3/5,sh601222,0.015313412994146347
2021/3/5,sh601225,0.07923579402267933
2021/3/5,sh601226,0.09923509508371353
2021/3/5,sh601228,0.08692681789398193
2021/3/5,sh601229,0.18602527678012848
2021/3/5,sh601231,0.07769236899912357
2021/3/5,sh601233,-0.3742669075727463
2021/3/5,sh601236,-0.006361428648233414
2021/3/5,sh601238,0.05601838417351246
2021/3/5,sh601258,0.07032727636396885
2021/3/5,,
2021/3/5,sh601288,0.15712471678853035
2021/3/5,sh601298,0.12515277788043022
2021/3/5,,
2021/3/5,sh601311,0.23749979585409164
2021/3/5,,
2021/3/5,sh601318,-0.16348200663924217
2021/3/5,sh601319,0.15071313828229904
2021/3/5,sh601326,0.1076996773481369
2021/3/5,sh601328,0.1688966155052185
2021/3/5,sh601330,0.139150470495224
2021/3/5,sh601333,-0.009221799671649933
2021/3/5,sh601336,0.02858145162463188
2021/3/5,sh601339,0.1977562978863716
2021/3/5,sh601360,0.044206395745277405
2021/3/5,sh601366,0.14624373242259026
2021/3/5,sh601368,0.03245748206973076
2021/3/5,sh601369,0.1841147094964981
2021/3/5,sh601375,-0.809272289276123
2021/3/5,sh601377,-0.015102528035640717
2021/3/5,sh601388,0.43074682354927063
2021/3/5,sh601390,0.1679525077342987
2021/3/5,sh601398,0.1858895719051361
2021/3/5,sh601399,0.259787380695343
2021/3/5,sh601456,0.2045932337641716
2021/3/5,sh601500,0.28346434980630875
2021/3/5,sh601512,0.15661347284913063
2021/3/5,sh601515,0.05379951559007168
2021/3/5,sh601518,0.08400646969676018
2021/3/5,sh601519,0.04040384292602539
2021/3/5,sh601555,0.029729805886745453
2021/3/5,,
2021/3/5,sh601566,0.02318160980939865
2021/3/5,sh601567,0.16480065882205963
2021/3/5,sh601568,0.32015206664800644
2021/3/5,sh601577,0.2806316986680031
2021/3/5,sh601579,0.07384457811713219
2021/3/5,sh601588,0.1575632505118847
2021/3/5,sh601595,-0.05094067379832268
2021/3/5,sh601598,-0.06592026725411415
2021/3/5,sh601599,-0.01690779998898506
2021/3/5,sh601600,0.3486356809735298
2021/3/5,sh601601,0.09096106141805649
2021/3/5,sh601606,0.07378598861396313
2021/3/5,sh601607,-0.0489070862531662
2021/3/5,sh601608,0.15035225450992584
2021/3/5,sh601609,0.3015712574124336
2021/3/5,sh601611,0.17610907554626465
2021/3/5,sh601615,0.056177087128162384
2021/3/5,sh601616,0.06473610177636147
2021/3/5,sh601618,0.4410521686077118
2021/3/5,sh601619,-0.6138632297515869
2021/3/5,sh601628,0.09895584732294083
2021/3/5,sh601633,0.09268776141107082
2021/3/5,sh601636,0.229210264980793
2021/3/5,sh601658,0.2155020460486412
2021/3/5,sh601666,-0.006794817745685577
2021/3/5,sh601668,0.10204020515084267
2021/3/5,sh601669,0.12670614570379257
2021/3/5,sh601677,0.14956999197602272
2021/3/5,sh601678,0.0884755328297615
2021/3/5,sh601686,-0.19891033694148064
2021/3/5,sh601688,0.06272832117974758
2021/3/5,sh601689,0.27973173558712006
2021/3/5,sh601696,0.19128034263849258
2021/3/5,sh601698,0.07865788415074348
2021/3/5,sh601699,-0.046139661222696304
2021/3/5,sh601700,0.07209379598498344
2021/3/5,sh601702,0.7427884936332703
2021/3/5,sh601717,0.22829145193099976
2021/3/5,sh601718,-0.705854743719101
2021/3/5,sh601727,0.21874921768903732
2021/3/5,sh601766,0.21036437898874283
2021/3/5,sh601777,
2021/3/5,sh601778,0.34760765731334686
2021/3/5,sh601788,0.010298680514097214
2021/3/5,sh601789,0.037048690021038055
2021/3/5,sh601798,0.030269160866737366
2021/3/5,sh601799,0.012104008346796036
2021/3/5,sh601800,0.07223373092710972
2021/3/5,sh601801,0.031316306442022324
2021/3/5,sh601808,0.6005857884883881
2021/3/5,sh601811,0.04402980953454971
2021/3/5,sh601816,0.09585988521575928
2021/3/5,sh601818,0.4089578688144684
2021/3/5,sh601827,0.1263469010591507
2021/3/5,sh601828,-0.02396976947784424
2021/3/5,sh601838,0.40080389380455017
2021/3/5,sh601857,0.13044506683945656
2021/3/5,sh601858,-0.11564239859580994
2021/3/5,sh601860,0.2250666692852974
2021/3/5,sh601865,0.21728406101465225
2021/3/5,sh601866,0.06376087851822376
2021/3/5,sh601869,-0.023594580590724945
2021/3/5,sh601872,0.0061376020312309265
2021/3/5,sh601877,-0.05021163821220398
2021/3/5,sh601878,0.013688389211893082
2021/3/5,sh601880,0.06445685774087906
2021/3/5,sh601881,0.11246505752205849
2021/3/5,sh601882,0.15230835229158401
2021/3/5,sh601886,0.14414576441049576
2021/3/5,sh601888,-0.9220461845397949
2021/3/5,sh601890,0.13411634415388107
2021/3/5,sh601898,0.030174367129802704
2021/3/5,sh601899,0.19073395431041718
2021/3/5,sh601900,0.041386716067790985
2021/3/5,sh601901,-0.0642391387373209
2021/3/5,sh601908,0.10624412447214127
2021/3/5,sh601916,0.1735604852437973
2021/3/5,sh601918,0.11714968085289001
2021/3/5,sh601919,0.37393197417259216
2021/3/5,sh601928,0.1265023797750473
2021/3/5,sh601929,0.008164316415786743
2021/3/5,sh601933,-0.040060847997665405
2021/3/5,sh601939,0.22277488559484482
2021/3/5,sh601949,0.32729699462652206
2021/3/5,sh601952,-0.11596730723977089
2021/3/5,sh601956,0.14575250446796417
2021/3/5,sh601958,0.005501776933670044
2021/3/5,,
2021/3/5,sh601965,0.06918486207723618
2021/3/5,sh601966,0.2861347943544388
2021/3/5,sh601968,0.2072373330593109
2021/3/5,sh601969,0.23777852207422256
2021/3/5,sh601975,0.20627576112747192
2021/3/5,sh601985,0.10607744008302689
2021/3/5,sh601988,0.18102401494979858
2021/3/5,sh601989,0.13705070316791534
2021/3/5,sh601990,0.1443786844611168
2021/3/5,sh601991,0.14397703111171722
2021/3/5,sh601992,0.0068329013884067535
2021/3/5,sh601995,0.1839379481971264
2021/3/5,sh601996,0.11969718709588051
2021/3/5,sh601997,0.23850015550851822
2021/3/5,sh601998,0.2517964765429497
2021/3/5,sh601999,0.16358304768800735
2021/3/5,sh603000,0.09056027606129646
2021/3/5,sh603001,0.140562254935503
2021/3/5,sh603002,-0.0578317865729332
2021/3/5,sh603003,0.16127119213342667
2021/3/5,sh603005,0.07555775344371796
2021/3/5,sh603006,0.008085142821073532
2021/3/5,sh603007,0.0464659258723259
2021/3/5,sh603008,0.32583797723054886
2021/3/5,sh603009,0.007789291441440582
2021/3/5,sh603010,-0.09376686811447144
2021/3/5,sh603011,-0.030914999544620514
2021/3/5,sh603012,0.0709385946393013
2021/3/5,sh603013,0.10367980599403381
2021/3/5,sh603015,8.841603994369507e-05
2021/3/5,sh603016,0.02001744508743286
2021/3/5,sh603017,0.09852844104170799
2021/3/5,sh603018,-0.1548282727599144
2021/3/5,sh603019,-0.10830546170473099
2021/3/5,sh603020,-0.007746964693069458
2021/3/5,sh603021,0.2607501819729805
2021/3/5,sh603022,0.07822537049651146
2021/3/5,sh603023,0.19701145589351654
2021/3/5,sh603025,0.20646966993808746
2021/3/5,sh603026,0.22932765632867813
2021/3/5,sh603027,0.15896371752023697
2021/3/5,sh603028,0.17965202778577805
2021/3/5,sh603029,0.14998236298561096
2021/3/5,sh603030,0.05438288114964962
2021/3/5,sh603031,-0.02839677780866623
2021/3/5,sh603032,-0.1090010218322277
2021/3/5,sh603033,-0.03884044289588928
2021/3/5,sh603035,-0.08745378628373146
2021/3/5,sh603036,0.04420391470193863
2021/3/5,sh603037,0.047856204211711884
2021/3/5,sh603038,0.12736698985099792
2021/3/5,sh603039,0.04389626532793045
2021/3/5,sh603040,-0.02866322174668312
2021/3/5,sh603041,0.016533490270376205
2021/3/5,sh603042,0.06352967582643032
2021/3/5,sh603043,0.23574792593717575
2021/3/5,sh603045,0.03854731470346451
2021/3/5,sh603050,0.036070242524147034
2021/3/5,sh603053,0.08957144245505333
2021/3/5,sh603055,0.02033233642578125
2021/3/5,sh603056,0.5101803541183472
2021/3/5,sh603058,-0.6890197098255157
2021/3/5,sh603059,0.16652391850948334
2021/3/5,sh603060,0.24814486503601074
2021/3/5,sh603063,0.11994243785738945
2021/3/5,sh603066,0.0116192027926445
2021/3/5,sh603067,0.036777839064598083
2021/3/5,sh603068,-0.10194984450936317
2021/3/5,sh603069,0.20944009721279144
2021/3/5,sh603076,0.6122766435146332
2021/3/5,sh603077,-0.07399826496839523
2021/3/5,sh603078,-0.0745174940675497
2021/3/5,sh603079,0.1411949172616005
2021/3/5,sh603080,0.02766764909029007
2021/3/5,sh603081,0.24043761938810349
2021/3/5,sh603083,0.1274198666214943
2021/3/5,sh603085,0.3651466965675354
2021/3/5,sh603086,-0.09235474094748497
2021/3/5,sh603087,0.020099475979804993
2021/3/5,sh603088,0.023534946143627167
2021/3/5,sh603089,0.030064735561609268
2021/3/5,sh603090,0.09133689850568771
2021/3/5,sh603093,-0.0012433305382728577
2021/3/5,sh603095,0.031944770365953445
2021/3/5,sh603096,-0.05645497888326645
2021/3/5,sh603098,-0.02084711566567421
2021/3/5,sh603099,0.22700665146112442
2021/3/5,sh603100,0.32860051840543747
2021/3/5,sh603101,0.09735681116580963
2021/3/5,sh603103,-0.13797743245959282
2021/3/5,sh603105,0.11584862694144249
2021/3/5,sh603106,0.007300909608602524
2021/3/5,sh603108,0.10497342795133591
2021/3/5,sh603109,0.13071048259735107
2021/3/5,sh603110,0.08958134427666664
2021/3/5,sh603111,0.12366914749145508
2021/3/5,sh603112,-0.058029863983392715
2021/3/5,sh603113,-0.08240834251046181
2021/3/5,sh603115,0.06288350000977516
2021/3/5,sh603116,0.5142693817615509
2021/3/5,sh603117,0.003141123801469803
2021/3/5,sh603118,0.09196601808071136
2021/3/5,sh603121,0.08750730566680431
2021/3/5,sh603123,-0.011620786041021347
2021/3/5,sh603126,-0.29853418469429016
2021/3/5,sh603127,-0.0031258687376976013
2021/3/5,sh603128,-0.006147116422653198
2021/3/5,sh603129,-0.17108923941850662
2021/3/5,sh603131,-0.03212164342403412
2021/3/5,sh603133,0.10378682613372803
2021/3/5,sh603136,0.029614094644784927
2021/3/5,sh603138,0.014399953186511993
2021/3/5,sh603139,0.12988115102052689
2021/3/5,sh603155,0.10481025837361813
2021/3/5,sh603156,0.00980803370475769
2021/3/5,sh603157,-0.111037228256464
2021/3/5,sh603158,0.08633394353091717
2021/3/5,sh603159,0.017135031521320343
2021/3/5,sh603160,-0.18150350078940392
2021/3/5,sh603161,0.06937655247747898
2021/3/5,sh603165,0.08810449577867985
2021/3/5,sh603166,-0.06579191982746124
2021/3/5,sh603167,0.14649315178394318
2021/3/5,sh603168,-0.005568590015172958
2021/3/5,sh603169,-0.32503923773765564
2021/3/5,sh603177,0.2293458804488182
2021/3/5,sh603178,-0.3177645057439804
2021/3/5,sh603179,0.07423917576670647
2021/3/5,sh603180,0.45827290415763855
2021/3/5,sh603181,-0.0007177740335464478
2021/3/5,sh603183,0.10343476757407188
2021/3/5,sh603185,0.24746667593717575
2021/3/5,sh603186,0.14798777550458908
2021/3/5,sh603187,-0.12216122075915337
2021/3/5,sh603188,0.07273509167134762
2021/3/5,sh603189,0.1094120554625988
2021/3/5,sh603192,0.06560445763170719
2021/3/5,sh603195,-0.05513504520058632
2021/3/5,sh603196,0.07043998874723911
2021/3/5,sh603197,-0.0668590497225523
2021/3/5,sh603198,0.21453439444303513
2021/3/5,sh603199,0.07982703298330307
2021/3/5,sh603200,0.05466794967651367
2021/3/5,sh603203,0.0347176194190979
2021/3/5,sh603208,-0.225643839687109
2021/3/5,sh603212,0.09783405810594559
2021/3/5,sh603214,0.07863400876522064
2021/3/5,sh603217,0.05234403535723686
2021/3/5,sh603218,0.12039967253804207
2021/3/5,sh603220,0.04744427278637886
2021/3/5,sh603221,0.16302813589572906
2021/3/5,sh603222,-0.3946598619222641
2021/3/5,sh603223,0.04634576104581356
2021/3/5,sh603225,0.4739202857017517
2021/3/5,sh603226,0.12029648572206497
2021/3/5,sh603227,0.02839348465204239
2021/3/5,sh603228,0.09004706144332886
2021/3/5,sh603229,0.3096303716301918
2021/3/5,sh603232,0.010975725948810577
2021/3/5,sh603233,-0.013945754617452621
2021/3/5,sh603236,-0.3336872458457947
2021/3/5,sh603238,0.135289765894413
2021/3/5,sh603239,0.035163506865501404
2021/3/5,sh603256,0.17384584993124008
2021/3/5,sh603258,0.1425701193511486
2021/3/5,sh603259,0.11637282744050026
2021/3/5,sh603260,0.38650937378406525
2021/3/5,sh603266,0.002429172396659851
2021/3/5,sh603267,-0.14080871269106865
2021/3/5,sh603268,0.10977313295006752
2021/3/5,sh603269,0.09124846011400223
2021/3/5,sh603277,0.5093432664871216
2021/3/5,sh603278,0.01496976986527443
2021/3/5,sh603279,0.1823882907629013
2021/3/5,sh603283,0.04631502367556095
2021/3/5,sh603286,0.08081555925309658
2021/3/5,sh603288,-1.0299586057662964
2021/3/5,sh603289,0.03012669086456299
2021/3/5,sh603290,0.016893018037080765
2021/3/5,sh603297,-0.004043456166982651
2021/3/5,sh603298,0.20296505838632584
2021/3/5,sh603299,-0.009976089000701904
2021/3/5,sh603300,0.013336054980754852
2021/3/5,sh603301,0.15933765843510628
2021/3/5,sh603303,0.3347538635134697
2021/3/5,sh603305,0.11131193488836288
2021/3/5,sh603306,0.09864423051476479
2021/3/5,sh603308,0.2929447516798973
2021/3/5,sh603309,0.23508889973163605
2021/3/5,sh603311,0.05858834832906723
2021/3/5,sh603313,0.22583098709583282
2021/3/5,sh603315,0.20189309865236282
2021/3/5,sh603316,0.12688708677887917
2021/3/5,sh603317,0.1445869356393814
2021/3/5,sh603318,0.11632942035794258
2021/3/5,sh603319,-0.04877537488937378
2021/3/5,sh603320,0.054812224581837654
2021/3/5,sh603321,0.17458362132310867
2021/3/5,sh603322,
2021/3/5,sh603323,0.20955799520015717
2021/3/5,sh603326,0.27063948661088943
2021/3/5,sh603327,0.029671169817447662
2021/3/5,sh603328,0.09700313955545425
2021/3/5,sh603329,0.15754028409719467
2021/3/5,sh603330,0.015139326453208923
2021/3/5,sh603331,-0.01795502007007599
2021/3/5,sh603332,-0.39709895849227905
2021/3/5,sh603333,0.14835914596915245
2021/3/5,sh603335,0.1194048523902893
2021/3/5,sh603336,-0.1560804881155491
2021/3/5,sh603337,0.10485430806875229
2021/3/5,sh603338,-0.9481344819068909
2021/3/5,sh603339,0.047486670315265656
2021/3/5,sh603345,0.16734351962804794
2021/3/5,sh603348,0.014346089214086533
2021/3/5,sh603351,0.01146407425403595
2021/3/5,sh603353,-0.39346887171268463
2021/3/5,sh603355,0.2583739906549454
2021/3/5,sh603356,0.09252803027629852
2021/3/5,sh603357,0.008630797266960144
2021/3/5,sh603358,0.04596307873725891
2021/3/5,sh603359,0.01592535898089409
2021/3/5,sh603360,-0.09246707335114479
2021/3/5,sh603363,0.30712487548589706
2021/3/5,sh603365,0.26616480201482773
2021/3/5,sh603366,-0.05592888966202736
2021/3/5,sh603367,0.07937307097017765
2021/3/5,sh603368,0.15512005984783173
2021/3/5,sh603369,0.19181185215711594
2021/3/5,sh603377,0.07807112485170364
2021/3/5,sh603378,-0.10467900522053242
2021/3/5,sh603379,-0.20212983712553978
2021/3/5,sh603380,0.08931120485067368
2021/3/5,sh603383,0.0009490326046943665
2021/3/5,sh603385,0.35721955448389053
2021/3/5,sh603386,-0.10221096873283386
2021/3/5,sh603387,0.23140916228294373
2021/3/5,sh603388,0.05439628288149834
2021/3/5,sh603389,0.07251196168363094
2021/3/5,sh603390,0.12294144555926323
2021/3/5,sh603392,0.040297968313097954
2021/3/5,sh603393,-0.06236904487013817
2021/3/5,sh603396,0.11688131839036942
2021/3/5,sh603398,0.05861697345972061
2021/3/5,sh603399,
2021/3/5,sh603408,0.25372154265642166
2021/3/5,sh603416,0.10669097304344177
2021/3/5,sh603421,-0.01801985502243042
2021/3/5,sh603429,-0.16402161493897438
2021/3/5,sh603439,0.3212375268340111
2021/3/5,sh603444,-0.007438512519001961
2021/3/5,sh603456,-0.10391617566347122
2021/3/5,sh603458,0.07968029007315636
2021/3/5,sh603466,-0.11919045448303223
2021/3/5,sh603477,0.2323037013411522
2021/3/5,sh603486,-0.2867524027824402
2021/3/5,sh603488,0.03448159247636795
2021/3/5,sh603489,-0.09115339443087578
2021/3/5,sh603496,0.19719675183296204
2021/3/5,sh603499,0.13301683217287064
2021/3/5,sh603500,0.29984473437070847
2021/3/5,sh603501,-0.050713274627923965
2021/3/5,sh603505,-0.02592204511165619
2021/3/5,sh603506,0.01991621032357216
2021/3/5,sh603507,-0.08045012503862381
2021/3/5,sh603508,0.13879606872797012
2021/3/5,sh603515,0.2359170764684677
2021/3/5,sh603516,-0.03233954310417175
2021/3/5,sh603517,0.0005883648991584778
2021/3/5,sh603518,0.06634170934557915
2021/3/5,sh603519,0.17183323577046394
2021/3/5,sh603520,-3.905594348907471e-05
2021/3/5,sh603527,-0.07384783029556274
2021/3/5,sh603528,-0.04441860690712929
2021/3/5,sh603530,0.20505845546722412
2021/3/5,sh603533,0.006406627595424652
2021/3/5,sh603535,0.0790155753493309
2021/3/5,sh603536,-0.09382211789488792
2021/3/5,sh603538,0.0411200150847435
2021/3/5,sh603551,0.26105474680662155
2021/3/5,sh603555,0.088334821164608
2021/3/5,sh603556,0.0132669135928154
2021/3/5,sh603557,0.15753712505102158
2021/3/5,sh603558,0.062464697286486626
2021/3/5,sh603559,-0.016934111714363098
2021/3/5,sh603565,0.13797441124916077
2021/3/5,sh603566,0.04842051863670349
2021/3/5,sh603567,0.12067600339651108
2021/3/5,sh603568,0.1694519892334938
2021/3/5,sh603569,0.08130034618079662
2021/3/5,sh603577,0.06827922351658344
2021/3/5,sh603578,0.04224947839975357
2021/3/5,sh603579,0.07470518350601196
2021/3/5,sh603580,0.007614456117153168
2021/3/5,sh603583,-0.3574832081794739
2021/3/5,sh603585,0.013672564178705215
2021/3/5,sh603586,0.3076871261000633
2021/3/5,sh603587,0.07741049490869045
2021/3/5,sh603588,-0.2082623951137066
2021/3/5,sh603589,0.13624706864356995
2021/3/5,sh603590,0.11311839520931244
2021/3/5,sh603595,0.2590223625302315
2021/3/5,sh603596,0.2712809070944786
2021/3/5,sh603598,0.21681278944015503
2021/3/5,sh603599,-0.04201951622962952
2021/3/5,sh603600,0.128106988966465
2021/3/5,sh603601,0.015863671898841858
2021/3/5,sh603602,-0.03816548362374306
2021/3/5,sh603603,-0.41365157067775726
2021/3/5,sh603605,0.17510899156332016
