交易日期,股票代码,置信度,五天后的涨跌幅
2021-01-08,,0.14585906267166138,-0.11788617886178865
2021-01-08,,0.109770730137825,0.0691823899371069
2021-01-08,,-0.03267033025622368,-0.039665970772442834
2021-01-08,,0.050701119005680084,0.06552838024919239
2021-01-08,,0.07135610282421112,-0.005540166204986097
2021-01-08,,0.22997796535491946,-0.027088036117381642
2021-01-08,,0.2134704068303108,-0.14331723027375198
2021-01-08,,0.16119491308927536,-0.004020100502512447
2021-01-08,,0.18488645553588867,-0.043521594684385656
2021-01-08,,0.12188544124364853,0.04898446833930703
2021-01-08,,0.08831489831209183,-0.09999999999999998
2021-01-08,,-0.10617858543992044,-0.08852213053263314
2021-01-08,,-0.08404698595404625,0.006410256410256388
2021-01-08,,0.12809322774410248,-1.1102230246251563e-16
2021-01-08,,-0.005756977945566177,-0.05382436260623202
2021-01-08,,0.058283105492591865,0.01807228915662651
2021-01-08,,-0.18107059225440025,-0.06349206349206349
2021-01-08,,0.03195217251777649,0.1840607210626184
2021-01-08,,0.0333399623632431,-0.017793594306049876
2021-01-08,,0.01444404199719429,-0.05286343612334843
2021-01-08,,0.046110384166240685,-0.08499335989375822
2021-01-08,,0.12080971896648407,-0.004670472236637302
2021-01-08,,0.08789282292127609,-0.027100271002709952
2021-01-08,,-0.10426103696227074,-0.005649717514124464
2021-01-08,,0.06769343465566635,-0.04552023121387283
2021-01-08,,0.09982230514287947,0.011049723756906049
2021-01-08,,-0.02849062159657478,-0.0438247011952192
2021-01-08,,0.13143060356378555,-0.05529225908372792
2021-01-08,,0.052339643239974976,0.04578313253012034
2021-01-08,,0.2170744612812996,0.004575163398692793
2021-01-08,,0.0346776619553566,-0.08688245315161837
2021-01-08,,-0.012509208172559738,-0.035532994923858086
2021-01-08,,0.1319306492805481,-0.026731470230862642
2021-01-08,,-0.10189765319228172,0.02539981185324569
2021-01-08,,0.1516764611005783,0.0895999999999999
2021-01-08,,0.275163508951664,0.017488076311605868
2021-01-08,,-0.018439535051584244,-0.042207792207792035
2021-01-08,,0.20425564795732493,0.07987987987987988
2021-01-08,,-0.13762052729725838,-0.054016620498615
2021-01-08,,-0.045634862035512924,-0.01673228346456701
2021-01-08,,,
2021-01-08,,0.1755833700299263,0.026960784313725616
2021-01-08,,0.09384657442569733,-0.03888888888888886
2021-01-08,,0.09671930968761444,-0.08339341504446053
2021-01-08,,0.10811414569616318,-0.08865248226950351
2021-01-08,,-0.06339916214346886,0.11229946524064173
2021-01-08,,0.07429024577140808,-0.07120743034055732
2021-01-08,,0.09056956321001053,0.006993006993007311
2021-01-08,,0.034353189170360565,-0.058380414312617535
2021-01-08,,-0.1122649498283863,-0.016339869281045694
2021-01-08,,0.5356377959251404,-0.039126675313445484
2021-01-08,,-0.11719462275505065,-0.02594339622641517
2021-01-08,,-0.07648095861077309,-0.052044609665427455
2021-01-08,,-0.07269255444407463,-0.03883495145631044
2021-01-08,,-0.035951700061559684,-0.03030303030303028
2021-01-08,,0.2293950691819191,0.00641025641025661
2021-01-08,,0.0250818319618702,-0.0980392156862745
2021-01-08,,0.08504071831703186,0.040716612377849966
2021-01-08,,-0.16020388528704646,0.07210300429184557
2021-01-08,,0.3706584721803665,-0.04580152671755744
2021-01-08,,0.17426733672618866,0.014124293785310547
2021-01-08,,0.1213148757815361,-0.13740458015267187
2021-01-08,,0.16836005449295044,-0.004750593824228154
2021-01-08,,0.09302088618278503,0.2199630314232901
2021-01-08,,-0.024119388312101364,0.11779981114258732
2021-01-08,,0.2279151231050492,0.02131438721136769
2021-01-08,,0.2766773924231529,-0.02564102564102544
2021-01-08,,0.018608324229717255,0.16145833333333326
2021-01-08,,0.6598671972751617,-0.0547538200339559
2021-01-08,,,
2021-01-08,,0.14979400485754013,0.002283105022831133
2021-01-08,,0.2688897103071213,-0.0188405797101453
2021-01-08,,-0.08005208522081375,-0.14977244517997512
2021-01-08,,0.023264363408088684,-0.017429193899782036
2021-01-08,,0.05885731428861616,-0.10756972111553777
2021-01-08,,0.09438782185316086,-0.04776119402985102
2021-01-08,,0.15259229391813278,-0.08382066276803113
2021-01-08,,-0.07269271835684776,-0.004249291784702347
2021-01-08,,-0.19013085588812828,-0.03741496598639471
2021-01-08,,-0.09441659227013588,-0.03644444444444439
2021-01-08,,0.23312027007341385,0.05229283990345901
2021-01-08,,-0.027198728173971176,-0.01854493580599126
2021-01-08,,-0.0294327475130558,0.007761966364812522
2021-01-08,,-0.05286408588290215,-0.05019011406844087
2021-01-08,,0.004534449428319931,0.08368452739313681
2021-01-08,,0.0365881472826004,-0.024280575539568416
2021-01-08,,0.08126000314950943,-0.004095710282388643
2021-01-08,,0.1506691351532936,0.036772216547497516
2021-01-08,,0.1177561953663826,-0.044684129429892194
2021-01-08,,-0.09239913150668144,-0.04841402337228717
2021-01-08,,-0.06473368033766748,-0.17052907739396606
2021-01-08,,-0.005922544747591019,0.004885993485342022
2021-01-08,,0.05185150355100632,-0.024467245461720518
2021-01-08,,-0.05332821980118752,-0.04049168474331144
2021-01-08,,0.0792151466012001,-0.058419243986254525
2021-01-08,,-0.16413496807217598,-0.13772807533843412
2021-01-08,,0.2091115564107895,-0.011904761904761862
2021-01-08,,-0.08170348778367043,-0.004338394793926503
2021-01-08,,0.11905360221862793,0.0963455149501664
2021-01-08,,-0.040889497846364975,-0.1741935483870971
2021-01-08,,-0.04571657255291939,0.05164319248826299
2021-01-08,,-0.02019881829619408,0.004679144385026701
2021-01-08,,0.1863398924469948,-0.04260869565217385
2021-01-08,,0.2778277024626732,-0.010016155088852785
2021-01-08,,-0.09480855986475943,-0.0986394557823128
2021-01-08,,0.0922880694270134,-0.010721247563353131
2021-01-08,,0.09431682527065276,0.030612244897959325
2021-01-08,,0.0617348924279213,0.06082289803220053
2021-01-08,,-0.12411783263087273,-0.012364760432766686
2021-01-08,,-0.05560426041483879,-0.0035211267605633756
2021-01-08,,-0.04331294819712639,-0.004643962848297156
2021-01-08,,0.047397680580616,-0.01987429930354989
2021-01-08,,0.025581791996955868,-0.04232081911262753
2021-01-08,,0.12852413952350614,-0.05393835616438347
2021-01-08,,-0.1813908778131008,0.10685194058457116
2021-01-08,,-0.003092560917139053,0.06521739130434745
2021-01-08,,-0.05709613487124441,0.05249343832021003
2021-01-08,,0.19413215667009354,-0.06576402321083198
2021-01-08,,-0.03961411491036415,-0.029288702928870317
2021-01-08,,0.57136470079422,-0.10721247563352844
2021-01-08,,-0.34315600991249084,-0.013333333333333641
2021-01-08,,-0.10347602888941763,-0.018536585365853453
2021-01-08,,0.043768465518951416,0.019880088355948008
2021-01-08,,0.17551694810390472,-0.03220338983050852
2021-01-08,,0.013013627380132677,0.006211180124223281
2021-01-08,,-0.06266453489661218,0.027204502814258902
2021-01-08,,-0.4963155090808869,-0.10665362035225047
2021-01-08,,0.08815562725067139,-0.07579972183588324
2021-01-08,,-0.08051731809973718,-0.06467661691542281
2021-01-08,,-0.009222198277711868,-0.01716738197424883
2021-01-08,,-0.09853261336684227,0.0198019801980196
2021-01-08,,0.36871397495269775,-0.0056730273336771395
2021-01-08,,0.18149802833795547,-0.05828092243186589
2021-01-08,,0.01849789172410965,-0.05527638190954776
2021-01-08,,0.028354555368423462,0.017797552836484876
2021-01-08,,,-0.09223847019122633
2021-01-08,,0.10961920022964478,0.05394839718530098
2021-01-08,,0.2812299057841301,0.06306306306306242
2021-01-08,,-0.14206882938742638,0.0323660714285714
2021-01-08,,0.028451837599277493,-0.02587519025875173
2021-01-08,,-0.10694121196866037,0.016528925619834878
2021-01-08,,-0.03784903511404991,-0.005277044854881119
2021-01-08,,0.16404150426387787,-0.07395898073337481
2021-01-08,,-0.04077335074543953,-0.02029520295202969
2021-01-08,,0.6402761042118073,0.18189777089366246
2021-01-08,,0.05340027064085007,-0.01252847380410027
2021-01-08,,0.10044894367456436,-0.017890772128060006
2021-01-08,,0.3470599949359894,0.30296127562642394
2021-01-08,,-0.5023337751626968,0.034955448937628475
2021-01-08,,0.04780837893486023,-0.1496311907270813
2021-01-08,,0.05666457861661911,-0.0021019442984764325
2021-01-08,,0.16430561244487762,0.058434399117971214
2021-01-08,,0.019472092390060425,-0.03730512249443252
2021-01-08,,0.13906531035900116,-0.008799999999999808
2021-01-08,,0.0414472445845604,-0.03807710613993343
2021-01-08,,0.37551595270633703,0.03984620761971303
2021-01-08,,0.05759432911872864,0.22093023255814
2021-01-08,,-0.04575936868786812,0.03797468354430422
2021-01-08,,-0.06200538948178291,0.01703163017031617
2021-01-08,,0.0650511160492897,-0.0300136425648021
2021-01-08,,0.06972798705101013,-0.010978043912175715
2021-01-08,,0.03500685095787048,0.11492890995260653
2021-01-08,,-0.008681479841470718,-0.03892944038929447
2021-01-08,,0.6890706419944763,-0.08394736842105266
2021-01-08,,0.5692203342914581,0.6100989068193645
2021-01-08,,0.031041495501995087,-0.013649425287356244
2021-01-08,,0.07863148301839827,-0.007585899152164344
2021-01-08,,0.12583868205547333,-0.000821692686935549
2021-01-08,,-0.0831678919494152,-0.030129124820659988
2021-01-08,,0.15775594115257266,0.04081632653061229
2021-01-08,,0.0650256797671318,-0.027831094049903915
2021-01-08,,0.922212451696396,-0.03322607959356505
2021-01-08,,0.25872259587049484,0.014876033057851238
2021-01-08,,0.07008280605077744,-0.04054054054054046
2021-01-08,,0.1657927930355072,-0.230098779779198
2021-01-08,,-0.05039799585938454,0.059215396002960885
2021-01-08,,-0.02119886502623558,-0.06528835690968426
2021-01-08,,0.003196496516466141,-0.034676663542643094
2021-01-08,,-0.10000187531113623,-0.05045871559633064
2021-01-08,,0.0519823282957077,-0.05521472392638027
2021-01-08,,0.20697584003210068,-0.06981740064446851
2021-01-08,,0.03285494819283485,0.1123750430885906
2021-01-08,,0.11813295632600786,0.059892328398384986
2021-01-08,,0.4594270288944245,0.11540540540540567
2021-01-08,,0.0605076476931572,0.0008149959250203231
2021-01-08,,-0.023724738508462902,-0.039344262295082255
2021-01-08,,0.11520473659038545,0.1190847633905352
2021-01-08,,-0.07037706300616264,0.06444188722669719
2021-01-08,,-0.0754074715077877,-0.011925042589437829
2021-01-08,,0.05034908652305603,-0.04800817160367722
2021-01-08,,0.4109916687011719,-0.10108656929105796
2021-01-08,,-0.10786527022719383,-0.04491978609625635
2021-01-08,,-0.004927899688482285,0.0725388601036272
2021-01-08,,0.2173338308930397,0.04653846153846142
2021-01-08,,-0.11538487300276755,-0.0211800302571864
2021-01-08,,0.2183505967259407,-0.03320895522388079
2021-01-08,,0.034768521785736084,-0.025202520252025074
2021-01-08,,0.05065466463565826,-0.020758122743682272
2021-01-08,,-0.04116857424378395,-0.12896059862036713
2021-01-08,,-0.006020892411470413,-0.028887000849617595
2021-01-08,,-0.13801319524645805,-0.2739201749589939
2021-01-08,,0.0513758659362793,-0.02657807308970095
2021-01-08,,-0.0070030204951763144,-0.017671517671517426
2021-01-08,,0.10245873779058456,-0.02689486552567211
2021-01-08,,,0.003316749585406287
2021-01-08,,0.3328291401267052,-0.01943634596695832
2021-01-08,,0.2207060009241104,0.05418138987043597
2021-01-08,,-0.02767578884959221,-0.07393244104525187
2021-01-08,,-0.06028224155306816,-0.011963023382273176
2021-01-08,,0.4411613345146179,-0.036363636363636376
2021-01-08,,0.02368447557091713,-0.03653846153846197
2021-01-08,,0.036572083830833435,-0.050648298217179866
2021-01-08,,0.008425112813711166,0.013874066168623413
2021-01-08,,0.09480052441358566,-0.07858769931662868
2021-01-08,,0.010920744389295578,-0.03279857397504449
2021-01-08,,0.11439784616231916,0.0016652789342215255
2021-01-08,,0.29374540597200394,0.013698630136986356
2021-01-08,,-0.017831552773714066,0.035636679704476704
2021-01-08,,0.053868025541305535,-0.11885991510006065
2021-01-08,,0.00859808549284935,-0.0047732696897376786
2021-01-08,,-0.024899963289499283,0.003144654088050203
2021-01-08,,0.020122230052948,-0.02386363636363653
2021-01-08,,0.10567403584718704,0.12691368981584228
2021-01-08,,-0.10334020480513573,-0.01562500000000011
2021-01-08,,0.161134235560894,0.012787723785166127
2021-01-08,,0.06204499304294586,-0.02130786186627454
2021-01-08,,0.1087898537516594,-0.028362877997914482
2021-01-08,,0.16351380199193954,-0.051827605019094336
2021-01-08,,-0.05637683346867561,-0.04426787741203232
2021-01-08,,0.11771388351917267,0.008560311284046884
2021-01-08,,0.12359943985939024,0.07307226483649543
2021-01-08,,0.15425947308540344,-0.06353790613718391
2021-01-08,,-0.0201796405017376,0.1520572450805011
2021-01-08,,0.09963207691907884,0.010666666666666602
2021-01-08,,0.013629943132400513,-0.03755569700827521
2021-01-08,,0.006880681961774826,0.0212201591511938
2021-01-08,,-0.10799411311745644,0.009156626506024336
2021-01-08,,0.08373749256134032,-0.09145880574452027
2021-01-08,,-0.09814582392573357,-0.09947871416159826
2021-01-08,,0.010035853832960129,-0.07770700636942672
2021-01-08,,-0.0632939375936985,-0.0009259259259261076
2021-01-08,,0.13265381753444672,0.014052411697683452
2021-01-08,,0.0864253118634224,0.0042735042735044795
2021-01-08,,0.2477269694209099,-0.013651877133105785
2021-01-08,,-0.08314438536763191,0.009128630705394604
2021-01-08,,0.06742971390485764,-0.06601731601731586
2021-01-08,,0.12151091545820235,-0.118079372856443
2021-01-08,,-0.022679518908262253,-0.0151878497202238
2021-01-08,,-0.01943289861083031,0.09335443037974687
2021-01-08,,0.14333967119455338,-0.003348214285714413
2021-01-08,,0.1816737949848175,0.0789915966386554
2021-01-08,,-0.08777035400271416,-0.09097688292319173
2021-01-08,,-0.10808632150292397,0.07978363759296836
2021-01-08,,0.1429726406931877,0.0051440329218106476
2021-01-08,,0.0852612778544426,-0.2699289660615628
2021-01-08,,-0.20916545018553734,-0.06896551724137934
2021-01-08,,0.27250247448682785,-0.022631578947368447
2021-01-08,,0.1947617083787918,0.030615942028985543
2021-01-08,,0.07092905789613724,-0.04267892317793831
2021-01-08,,0.6048815548419952,0.005016722408026864
2021-01-08,,0.012317638844251631,-0.0566251415628537
2021-01-08,,0.1184888556599617,0.1082474226804122
2021-01-08,,0.2710198685526848,0.03652968036529637
2021-01-08,,-0.09972010180354116,0.17437237305464048
2021-01-08,,-0.06066590920090675,0.039226519337016263
2021-01-08,,0.07939037680625917,0.025020850708923792
2021-01-08,,0.05803768336772919,-0.016373559733171894
2021-01-08,,-0.012833256274461744,0.0714285714285714
2021-01-08,,-0.10475370660424232,-0.06340288924558579
2021-01-08,,0.0265127494931221,-0.04086956521739127
2021-01-08,,0.05438205599784851,0.004780876494023811
2021-01-08,,-0.06704531237483025,-0.011059123777116152
2021-01-08,,0.10340870916843414,-0.02377260981912166
2021-01-08,,0.39678725600242615,-0.02245706737120212
2021-01-08,,0.004980776458978653,0.17188811188811193
2021-01-08,,0.03564376384019852,-0.03829160530191489
2021-01-08,,0.09657198935747148,-0.029861357980803582
2021-01-08,,-0.8235953748226166,0.028645833333333263
2021-01-08,,-0.026110228151082996,0.011718749999999778
2021-01-08,,0.17561066895723346,-0.02692926045016042
2021-01-08,,-0.04847988113760948,-0.03813229571984411
2021-01-08,,0.2138434126973152,-0.021779548472775856
2021-01-08,,0.0055386535823345176,-0.003603603603603456
2021-01-08,,0.0992465764284134,0.012672381662318431
2021-01-08,,0.09968189150094986,0.003150598613736788
2021-01-08,,0.02141857892274857,-0.007628294036061024
2021-01-08,,-0.051575493067502975,-0.0968058968058968
2021-01-08,,0.09438794851303099,-0.03156596794081379
2021-01-08,,-0.06344261392951013,0.003802281368821436
2021-01-08,,-0.176603514701128,0.15555555555555567
2021-01-08,,-0.05362235382199288,0.03613884926295752
2021-01-08,,0.06678725779056549,-0.045454545454545636
2021-01-08,,0.1525438129901886,0.0199999999999998
2021-01-08,,-0.09596020355820656,0.05930470347648242
2021-01-08,,-0.03899621590971947,-0.0019111323459147789
2021-01-08,,0.25620218366384506,0.005744925315970928
2021-01-08,,0.07466889172792435,-0.0267137096774196
2021-01-08,,0.029393304139375687,0.006237006237006293
2021-01-08,,0.2403644174337387,0.13832241395220055
2021-01-08,,0.1259889453649521,-0.008408408408408173
2021-01-08,,0.10431379824876784,0.05212177121771222
2021-01-08,,0.030645787715911862,0.006207324643078938
2021-01-08,,0.028732389211654663,0.027695934001178646
2021-01-08,,0.018181312829256058,0.029351535836177563
2021-01-08,,-0.10112498328089714,0.019659239842726002
2021-01-08,,0.204971544444561,0.013420902341519048
2021-01-08,,0.08390801399946213,0.03480278422273786
2021-01-08,,-0.010441262274980543,0.019841269841269767
2021-01-08,,0.32829398661851883,0.0008611780916292223
2021-01-08,,-0.043122608214616776,-0.10812264658418493
2021-01-08,,-0.12079260870814325,-0.02792022792022808
2021-01-08,,-0.04747665673494339,0.029756097560975414
2021-01-08,,0.5942840576171875,0.0837858157213267
2021-01-08,,0.0407453328371048,-0.0461165048543688
2021-01-08,,0.4882558882236481,-0.29350078492935616
2021-01-08,,0.05114623159170152,-0.02407002188183793
2021-01-08,,0.1011812910437584,-0.009505703422053148
2021-01-08,,0.16049229353666306,0.01826589595375716
2021-01-08,,0.23544784635305405,-0.02955854126679458
2021-01-08,,0.14978081732988358,-0.048419540229884935
2021-01-08,,0.2639257907867432,-0.02255109231853436
2021-01-08,,-0.023932259529829025,0.06419188422995781
2021-01-08,,0.2320064678788185,-0.1329194994580748
2021-01-08,,0.1031654328107834,-0.024103645676408547
2021-01-08,,0.06833373010158539,0.12511013215859013
2021-01-08,,-0.017556596547365192,-0.04306569343065692
2021-01-08,,0.1088261678814888,0.05341689048045351
2021-01-08,,0.1090986579656601,0.05655240688033648
2021-01-08,,0.27036987990140915,0.03538007947699007
2021-01-08,,0.14573657512664795,-0.013130898645876354
2021-01-08,,0.646226316690445,0.033269353806781865
2021-01-08,,0.1828822344541549,-0.01337719298245632
2021-01-08,,0.3880438208580017,-0.1161853593015446
2021-01-08,,0.003657352179288864,-0.032988357050453
2021-01-08,,0.12269707769155502,-0.0011627906976744429
2021-01-08,,-0.02938305214047432,-0.03064066852367686
2021-01-08,,0.22328178584575653,-0.14404609475032026
2021-01-08,,0.04935678094625473,-0.003472222222222321
2021-01-08,,0.3578746020793915,-0.0406562054208276
2021-01-08,,0.16540666669607162,-0.009468317552803862
2021-01-08,,0.6248494684696198,-0.030536912751677806
2021-01-08,,0.2187785878777504,0.012500000000000178
2021-01-08,,-0.06203805282711983,-0.09585179218687057
2021-01-08,,0.21102935820817947,-0.007063197026022317
2021-01-08,,0.02978907153010368,0.018508863399374187
2021-01-08,,-0.2779516540467739,-0.0524849047840219
2021-01-08,,0.32676082104444504,-0.03312412831241285
2021-01-08,,0.2456091642379761,0.07384898710865563
2021-01-08,,0.07583493739366531,0.1339894019682062
2021-01-08,,0.04506206512451172,0.06549971767363028
2021-01-08,,0.3715925216674805,-0.04761904761904778
2021-01-08,,0.00025190040469169617,0.004357298474945814
2021-01-08,,0.3639396131038666,-0.002619515389653437
2021-01-08,,0.08913718909025192,0.09349955476402494
2021-01-08,,0.26378829777240753,-0.00036324010170740717
2021-01-08,,,-0.04411326378539482
2021-01-08,,0.17067337036132812,-0.03061925030893864
2021-01-08,,0.2502857521176338,0.09662090813093947
2021-01-08,,-2.066445827484131,-0.048027444253859186
2021-01-08,,0.8403164148330688,0.02337023370233693
2021-01-08,,,0.31565091483480323
2021-01-08,,,0.03715415019762824
2021-01-08,,,-0.13945729537366536
2021-01-08,,,-0.19198012775017734
2021-01-08,,,0.5638699924414212
2021-01-08,,,0.6108695652173914
2021-01-08,,,
2021-01-08,,,
2021-01-08,,,
2021-01-08,,,
2021-01-08,,,
2021-01-08,,,
2021-01-08,,-0.06264004483819008,0.02500000000000057
2021-01-08,,0.4552426338195801,-0.0161920714684537
2021-01-08,,0.1261010766029358,-0.062370062370062485
2021-01-08,,0.2775773927569389,-0.022727272727272933
2021-01-08,,0.17876505851745605,0.030981067125645637
2021-01-08,,0.06907627731561661,-0.02584814216478193
2021-01-08,,-0.027368832379579544,0.008152173913043459
2021-01-08,,0.21307777613401413,0.02609890109890101
2021-01-08,,0.18562860786914825,-0.10650887573964474
2021-01-08,,0.6558491587638855,0.06555090655509055
2021-01-08,,0.1983171924948693,0.03075170842824604
2021-01-08,,,0.032102728731941754
2021-01-08,,1.2311264872550964,-0.04647887323943667
2021-01-08,,0.13777609169483185,-0.058103975535168224
2021-01-08,,-0.2415780238807201,-0.05505341002465103
2021-01-08,,0.12375856935977934,-0.055577505597260934
2021-01-08,,0.1856728196144104,-0.01541850220264329
2021-01-08,,0.4422098696231842,-0.02911208151382838
2021-01-08,,0.22571197897195816,-0.027118644067796738
2021-01-08,,0.5737465322017671,0.04082876294942106
2021-01-08,,0.13101054728031158,-0.0038809831824061507
2021-01-08,,0.014377247542142868,-0.037698412698412787
2021-01-08,,0.11508555710315704,-0.04534606205250613
2021-01-08,,0.12652334570884705,0.11527377521613835
2021-01-08,,0.7007771134376526,0.03656597774244808
2021-01-08,,0.2197588756680489,-0.015463917525773141
2021-01-08,,0.422170490026474,-0.0665236051502146
2021-01-08,,0.06401265412569046,-0.007407407407407306
2021-01-08,,,
2021-01-08,,-0.12438711896538734,-0.11228070175438608
2021-01-08,,-0.16121238842606544,-0.06234618539786708
2021-01-08,,0.1251000165939331,-0.028651685393258464
2021-01-08,,-0.05126658454537392,0.00787401574803126
2021-01-08,,0.5541018545627594,-0.011484441685419178
2021-01-08,,-0.032536499202251434,-0.07966396292004663
2021-01-08,,-0.002447988837957382,-0.08256107834877813
2021-01-08,,0.19043532758951187,0.027450980392156543
2021-01-08,,0.4901270270347595,-0.12599307394581405
2021-01-08,,-0.3187932372093201,0.1024999999999998
2021-01-08,,0.04023496806621552,-0.08853118712273644
2021-01-08,,0.05469987541437149,-0.12415654520917675
2021-01-08,,0.11244536191225052,0.011821974965229076
2021-01-08,,0.29220204800367355,-0.021548284118116386
2021-01-08,,0.12064670771360395,0.012539184952978122
2021-01-08,,0.09310631453990936,-0.01618122977346259
2021-01-08,,0.3704621195793152,-0.040404040404040664
2021-01-08,,0.4052648544311523,-0.19111758281761906
2021-01-08,,0.1249845251441002,-0.006983240223463415
2021-01-08,,0.18080193549394608,-0.054736842105262966
2021-01-08,,-0.016590598970651627,-0.024193548387096864
2021-01-08,,0.2571798041462898,0.010141987829615172
2021-01-08,,0.06658566743135452,-0.039735099337748436
2021-01-08,,-0.006883140653371811,-0.00233644859813098
2021-01-08,,0.20276308059692386,-0.011428571428571456
2021-01-08,,0.4940242767333984,0.18820224719101086
2021-01-08,,-0.005604866892099381,0.02622377622377625
2021-01-08,,0.15038929134607315,-0.020676691729323515
2021-01-08,,0.0015513859689235687,-0.012605042016806678
2021-01-08,,0.21137183904647827,-0.009646302250803651
2021-01-08,,-0.3454939275979996,0.06312684365781696
2021-01-08,,0.14527730643749234,-0.0236406619385342
2021-01-08,,0.6056028604507446,-0.017204301075268713
2021-01-08,,0.2233922779560089,0.06873614190687373
2021-01-08,,-0.09646577015519142,-0.10830324909747302
2021-01-08,,,-0.07697740112994332
2021-01-08,,0.09637145698070526,0.011037527593819041
2021-01-08,,0.14551635831594467,-0.05660377358490554
2021-01-08,,-0.07691715285181999,-0.06871727748691102
2021-01-08,,0.049982845783233636,-0.06538461538461537
2021-01-08,,0.3687953054904938,0.02130492676431439
2021-01-08,,-0.04323941841721535,-0.03196347031963453
2021-01-08,,0.09915652871131896,0.04347826086956541
2021-01-08,,0.4146494269371033,-0.039183937823834114
2021-01-08,,0.1628512293100357,-0.05154639175257758
2021-01-08,,0.1730695739388466,-0.030000000000000027
2021-01-08,,0.1596469283103943,0.002150537634408201
2021-01-08,,0.09594432264566424,-0.06249999999999978
2021-01-08,,0.24818986654281616,-0.0024937655860346464
2021-01-08,,0.09199759364128113,0.0069605568445474395
2021-01-08,,0.038447391241788864,-0.10218978102189813
2021-01-08,,0.04683741182088852,-0.020858895705521685
2021-01-08,,-0.0706503875553608,-0.17029702970297025
2021-01-08,,0.15443354099988935,-0.06689536878216107
2021-01-08,,0.04518362134695053,-0.0493827160493826
2021-01-08,,0.6368332803249359,0.0011947431302272715
2021-01-08,,0.10177243500947952,-0.03256704980842884
2021-01-08,,-0.012042321264743805,-0.12180407928756133
2021-01-08,,0.3831853866577149,0.03174603174603185
2021-01-08,,0.1085834950208664,-0.0188323917137474
2021-01-08,,,
2021-01-08,,0.26312538981437683,-0.04615384615384621
2021-01-08,,0.17047853767871854,0.028135990621336537
2021-01-08,,0.15929357707500458,-0.08710801393728185
2021-01-08,,-0.11277763172984125,-0.13359528487229855
2021-01-08,,0.34695735573768616,0.006122448979591466
2021-01-08,,0.14485632628202438,0.04901960784313708
2021-01-08,,0.19666349887847887,-0.027624309392265345
2021-01-08,,0.2643720731139183,-0.03693931398416883
2021-01-08,,0.23330437391996384,-0.02394366197183051
2021-01-08,,0.40260376036167145,-0.008514664143802975
2021-01-08,,0.2350432500243187,0.030752333882482
2021-01-08,,0.3948478996753693,-0.03610108303249104
2021-01-08,,0.09741739928722384,-0.0064814814814814214
2021-01-08,,,
2021-01-08,,0.02525794506072998,-0.0074441687344911625
2021-01-08,,0.10223479568958282,-0.113956466069142
2021-01-08,,0.19755636900663376,-0.054385964912281086
2021-01-08,,-0.01911554858088493,-0.04857142857142849
2021-01-08,,0.17059414833784106,-0.07239459029435158
2021-01-08,,0.07576721161603928,-0.02444444444444427
2021-01-08,,-0.1309465654194355,-0.035256410256410235
2021-01-08,,0.19364112615585327,-0.015950920245399014
2021-01-08,,0.632990300655365,-0.04924242424242409
2021-01-08,,0.06675378233194351,-0.001299545159194504
2021-01-08,,0.5139599144458771,-0.07020280811232438
2021-01-08,,0.1961536705493927,-0.04424778761061909
2021-01-08,,0.14940060675144196,-0.1019830028328611
2021-01-08,,0.06523329764604567,-0.06428571428571439
2021-01-08,,0.2404831275343895,0.0005344735435595106
2021-01-08,,0.2298605665564537,-0.061601642710472526
2021-01-08,,0.2061513513326645,0.03960396039603964
2021-01-08,,1.531350016593933,-0.05229188619599602
2021-01-08,,0.2760254070162773,-0.028919330289193468
2021-01-08,,-0.13339610770344734,-0.10770000000000003
2021-01-08,,0.00881686434149742,0.0007331378299122451
2021-01-08,,0.3435265496373177,-0.0075301204819276935
2021-01-08,,0.14798575639724731,-0.02055622732769069
2021-01-08,,0.19499901682138449,0.05970149253731361
2021-01-08,,0.4564552009105682,-0.0014662756598239346
2021-01-08,,0.20717087388038635,-0.02153558052434457
2021-01-08,,0.6804437637329102,0.016229712858926604
2021-01-08,,0.2981918826699257,0.10737885462555097
2021-01-08,,0.4424086511135101,0.030000000000000027
2021-01-08,,0.12786634266376495,0.01573254670599811
2021-01-08,,0.017776969820261,0.004484304932735661
2021-01-08,,1.0337314903736117,0.0686918445539133
2021-01-08,,-0.07599275186657906,-0.054977711738484536
2021-01-08,,0.20633822679519653,-0.11207897793263644
2021-01-08,,0.3491386696696281,-0.06249999999999989
2021-01-08,,0.02660276740789413,-0.0038759689922485134
2021-01-08,,0.1549326330423355,-0.07851690294438385
2021-01-08,,1.0499680936336515,-0.09713991239371304
2021-01-08,,-0.022856328636407845,0.019775521111705004
2021-01-08,,0.8249592483043671,-0.06058823529411773
2021-01-08,,0.04299764335155487,-0.013605442176870763
2021-01-08,,0.7817618846893309,-0.02310231023102305
2021-01-08,,0.014862004667520525,-0.07042253521126729
2021-01-08,,0.06796871870756149,-0.06012658227848122
2021-01-08,,0.28045547753572464,0.03793626707132014
2021-01-08,,-0.06712489202618599,-0.009153318077803618
2021-01-08,,0.3246672973036766,-0.03727994477045216
2021-01-08,,0.06097376346588135,0.1325301204819278
2021-01-08,,0.3696264624595642,-0.07826086956521737
2021-01-08,,0.04745018482208252,2.220446049250313e-16
2021-01-08,,0.2567289099097252,0.022328548644338087
2021-01-08,,,
2021-01-08,,0.02630081027746201,-0.050925925925926034
